"id","observed","predicted","residual","standardized_residual","leverage","cooks_distance","flag_cook","flag_leverage","flag_standardized_residual","influential_any"
158,0,0.278698676466747,-0.621597255935866,-0.629675314994803,0.0254932739149663,0.000518613851307752,FALSE,FALSE,FALSE,FALSE
159,0,0.114534793508472,-0.359652404566233,-0.363311059687199,0.0200392095294478,0.000134958153758996,FALSE,FALSE,FALSE,FALSE
160,0,0.505292234300649,-1.01064108174012,-1.02193379221899,0.0219785595680791,0.00117345482569997,FALSE,FALSE,FALSE,FALSE
161,0,0.3951161996348,-0.808214134141015,-0.821582424920191,0.0322780283958349,0.00112571559558137,FALSE,FALSE,FALSE,FALSE
163,0,0.409121029198686,-0.832102131857578,-0.861235301253835,0.0665100994801689,0.00264235779392933,FALSE,TRUE,FALSE,TRUE
164,0,0.789223624240186,-1.93503610184019,-1.98878623578354,0.0533227666725412,0.0111392758161016,TRUE,FALSE,FALSE,TRUE
165,0,0.83298458259032,-2.23326469318857,-2.29085196437926,0.0496439401090202,0.0137070485396598,TRUE,FALSE,TRUE,TRUE
166,0,0.207161326167539,-0.51116596336237,-0.518930655206397,0.029701852184086,0.000412161088360558,FALSE,FALSE,FALSE,FALSE
167,0,0.476282197956005,-0.953637907888172,-0.984309192731576,0.0613494685825956,0.00316621178729866,FALSE,FALSE,FALSE,FALSE
168,1,0.683981342772176,0.679726550403142,0.697225258304971,0.0495653867045768,0.00126757154876412,FALSE,FALSE,FALSE,FALSE
169,0,0.0254302252190026,-0.161535743216982,-0.162043654807544,0.00625899963870394,0.00000826924352844545,FALSE,FALSE,FALSE,FALSE
170,1,0.985422893442667,0.121625416475186,0.121979238804971,0.00579293937493989,0.00000433474927362495,FALSE,FALSE,FALSE,FALSE
171,0,0.509253925602222,-1.01868233615478,-1.0389166566492,0.0385734021217664,0.00216522600691963,FALSE,FALSE,FALSE,FALSE
172,0,0.235493773535853,-0.555007946106263,-0.561679009645259,0.0236129437018762,0.000381482404284907,FALSE,FALSE,FALSE,FALSE
173,0,0.420381582535899,-0.851629608297243,-0.873131055476643,0.0486449385860643,0.0019490541341171,FALSE,FALSE,FALSE,FALSE
174,1,0.999986089923119,0.00372964748661075,0.00372967666935218,0.0000156488778228119,0.000000000010884346731508,FALSE,FALSE,FALSE,FALSE
175,1,0.937826346984892,0.257479097265868,0.260533559821675,0.0233102982298184,0.0000810006628328419,FALSE,FALSE,FALSE,FALSE
176,1,0.181923942461515,2.12056657533167,2.16673069272646,0.0421578314592202,0.0103315191630439,TRUE,FALSE,TRUE,TRUE
177,0,0.0615516571278703,-0.256103013650681,-0.25850236524867,0.018477328186272,0.000062898151701067,FALSE,FALSE,FALSE,FALSE
178,1,0.769032260758856,0.548028800259633,0.561665121245919,0.0479673263097742,0.00079472810799263,FALSE,FALSE,FALSE,FALSE
179,0,0.487243613266271,-0.974804529092845,-0.999405893976916,0.0486260318495359,0.00255253310484702,FALSE,FALSE,FALSE,FALSE
180,0,0.367706271195322,-0.762589956444372,-0.785728432573739,0.0580296682116237,0.00190163781575471,FALSE,FALSE,FALSE,FALSE
181,0,0.229766902105993,-0.546176042069617,-0.554740782777624,0.0306399842999487,0.000486355275294164,FALSE,FALSE,FALSE,FALSE
182,0,0.364282695546796,-0.756984965654711,-0.773074091174281,0.0411906264182868,0.00128374382311867,FALSE,FALSE,FALSE,FALSE
183,1,0.971975006723015,0.169802941674011,0.170427868605479,0.00732017822938167,0.0000107093642681035,FALSE,FALSE,FALSE,FALSE
184,0,0.469983116680134,-0.941664669808985,-0.964634865206965,0.0470576160564946,0.00229751942741752,FALSE,FALSE,FALSE,FALSE
185,0,0.333897598118556,-0.708004711325651,-0.718110730633337,0.0279480797154816,0.000741336439477809,FALSE,FALSE,FALSE,FALSE
186,1,0.829995216624383,0.452577309027115,0.458300942736727,0.0248216509734372,0.000267311793394149,FALSE,FALSE,FALSE,FALSE
187,1,0.140119405804783,2.47725053264781,2.51303237810042,0.028274291742013,0.00918785673568914,TRUE,FALSE,TRUE,TRUE
188,1,0.85434264105812,0.412905030552918,0.416387159533103,0.0166555037396979,0.000146830656963108,FALSE,FALSE,FALSE,FALSE
189,1,0.918786564396663,0.297308019302008,0.301027454977021,0.0245589384506005,0.000114075078258676,FALSE,FALSE,FALSE,FALSE
190,1,0.903288219275536,0.327209961576132,0.329181002337132,0.0119395696329253,0.000065470355115039,FALSE,FALSE,FALSE,FALSE
191,1,0.689640128317655,0.6708439691181,0.680314230262932,0.0276470657555825,0.000657982330565121,FALSE,FALSE,FALSE,FALSE
192,1,0.2643402827602,1.6682334030751,1.68974225207889,0.0252961126409117,0.00370503248534372,FALSE,FALSE,FALSE,FALSE
193,1,0.457419491504213,1.0891175611092,1.10867551009585,0.0349704483360882,0.0022270988849882,FALSE,FALSE,FALSE,FALSE
194,1,0.909454870986102,0.315530953079901,0.317317918642777,0.0112312216795355,0.0000571862282198182,FALSE,FALSE,FALSE,FALSE
195,1,0.62675667329141,0.77169652117768,0.780643223072135,0.0227900121064632,0.000710610877026242,FALSE,FALSE,FALSE,FALSE
196,1,0.735270198736506,0.600036867080794,0.610110409004457,0.0327494157676791,0.000630160866179596,FALSE,FALSE,FALSE,FALSE
197,1,0.407820018506804,1.20501538289883,1.26387250307461,0.0909690892236555,0.00799266720650618,TRUE,TRUE,FALSE,TRUE
198,1,0.796157664809335,0.505996662967906,0.517824127452977,0.0451596984122336,0.000634095775892821,FALSE,FALSE,FALSE,FALSE
199,0,0.815890816934227,-2.1051269786025,-2.12798610288759,0.0213688861026324,0.00494390872456773,FALSE,FALSE,TRUE,TRUE
200,1,0.713341757822145,0.633918451345079,0.645199688865228,0.0346640340505923,0.000747410024335467,FALSE,FALSE,FALSE,FALSE
201,1,0.165280684174084,2.24729031809213,2.2848464789689,0.0326039449622472,0.00879730994247717,TRUE,FALSE,TRUE,TRUE
202,0,0.766133746603892,-1.80995808323589,-1.8400520776289,0.0324424526736093,0.0056763231096178,FALSE,FALSE,FALSE,FALSE
203,1,0.683190741300843,0.68096994828558,0.687721430797898,0.0195379755944581,0.000471241908438324,FALSE,FALSE,FALSE,FALSE
204,1,0.186036855202797,2.09171675774648,2.14153695938682,0.0459863172754836,0.0110533820217326,TRUE,FALSE,TRUE,TRUE
205,1,0.991527963412448,0.0924360604475758,0.0926237759376851,0.00404918223002063,0.00000174399163426505,FALSE,FALSE,FALSE,FALSE
